student_id,pref_0,pref_1,pref_2,pref_3,pref_4
238,4,0,2,3,1
239,1,0,4,2,3
240,4,2,0,3,1
241,3,0,1,4,2
242,2,1,3,0,4
243,1,2,3,4,0
244,4,3,2,1,0
245,4,1,3,0,2
246,2,4,0,1,3
247,1,0,2,3,4
248,4,1,3,0,2
249,1,2,4,3,0
250,2,4,0,3,1
251,0,4,1,3,2
252,2,3,4,0,1
253,3,4,0,1,2
254,4,2,1,0,3
255,2,4,3,1,0
256,4,1,0,3,2
257,1,3,4,2,0
258,0,2,1,4,3
259,3,4,2,1,0
260,0,1,3,2,4
261,4,1,3,2,0
262,3,1,0,2,4
263,2,3,0,1,4
264,2,4,0,1,3
265,2,4,3,0,1
266,1,3,4,2,0
267,4,3,1,0,2
268,4,2,1,0,3
269,1,0,3,4,2
270,3,0,2,1,4
271,1,3,0,2,4
272,4,0,2,1,3
273,3,0,2,4,1
274,2,4,3,0,1
275,0,2,1,4,3
276,4,1,2,3,0
277,0,3,4,2,1
278,1,3,0,4,2
279,4,2,0,3,1
280,2,4,0,3,1
281,1,2,0,4,3
282,2,3,0,4,1
283,3,1,2,0,4
284,0,2,3,4,1
285,4,1,2,0,3
286,4,1,0,2,3
287,4,3,2,1,0
288,4,3,0,1,2
289,0,2,1,4,3
290,0,1,3,2,4
291,3,0,4,2,1
292,1,4,2,0,3
293,3,0,4,1,2
294,4,1,2,0,3
295,2,1,0,4,3
296,3,0,4,2,1
297,3,4,2,1,0
298,2,1,3,0,4
299,0,1,2,3,4
300,3,0,1,2,4
301,4,0,3,2,1
302,4,3,2,0,1
303,2,0,1,3,4
304,2,4,3,1,0
305,3,2,0,4,1
306,4,2,0,3,1
307,1,0,2,4,3
308,1,4,0,3,2
309,1,0,3,4,2
310,0,3,2,4,1
311,4,2,3,0,1
312,2,4,0,1,3
313,0,1,3,4,2
314,0,3,1,4,2
315,1,2,4,3,0
316,2,4,3,1,0
317,1,0,4,3,2
318,0,1,3,4,2
319,1,0,2,3,4
320,1,4,3,2,0
321,2,3,1,0,4
322,4,1,2,0,3
323,4,0,3,2,1
324,2,0,3,1,4
325,2,0,3,1,4
326,1,3,2,4,0
327,2,4,3,0,1
328,0,3,2,1,4
329,2,1,4,3,0
330,0,2,4,3,1
331,3,2,0,4,1
332,2,1,0,4,3
333,2,1,0,3,4
334,1,0,4,3,2
335,0,3,2,4,1
336,1,3,4,2,0
337,0,3,2,4,1
338,4,0,3,2,1
339,3,0,2,1,4
340,2,1,3,4,0
341,3,2,0,4,1
342,0,3,2,1,4
343,3,4,2,1,0
344,1,4,3,2,0
345,4,2,3,1,0
346,0,3,1,4,2
347,1,2,4,3,0
348,2,4,3,0,1
349,4,0,3,1,2
350,0,1,2,3,4
351,1,2,4,0,3
352,3,4,0,1,2
353,1,2,4,0,3
354,3,0,4,1,2
355,3,1,0,2,4
356,2,4,1,3,0
357,3,4,0,2,1
358,1,3,4,2,0
359,4,0,3,1,2
360,0,4,2,1,3
361,1,0,2,4,3
362,4,0,1,2,3
363,1,3,2,0,4
364,0,4,3,2,1
365,0,3,1,4,2
366,3,0,4,1,2
367,1,3,2,0,4
368,4,2,1,3,0
369,0,2,1,4,3
370,4,3,2,0,1
371,3,1,2,0,4
372,3,4,0,1,2
373,0,3,2,4,1
374,1,0,2,3,4
375,0,1,3,4,2
376,2,1,0,3,4
377,1,2,4,0,3
378,0,1,3,4,2
379,0,3,4,1,2
380,1,0,4,3,2
381,1,2,3,4,0
382,3,1,4,0,2
383,1,2,0,3,4
384,4,0,1,3,2
385,4,3,0,2,1
386,1,2,0,4,3
387,1,3,4,2,0
388,2,4,3,0,1
389,0,2,1,3,4
390,0,4,3,1,2
391,2,3,1,4,0
392,4,2,1,0,3
393,3,1,2,0,4
394,4,0,1,3,2
395,4,1,2,0,3
396,2,1,4,3,0
397,2,3,4,1,0
398,4,0,3,1,2
399,0,2,1,3,4
400,0,3,1,4,2
401,3,2,1,4,0
402,0,2,1,3,4
403,0,3,2,1,4
404,2,0,1,4,3
405,0,2,4,1,3
406,0,1,2,3,4
407,2,1,3,4,0
408,2,1,0,3,4
409,4,0,3,1,2
410,4,3,1,0,2
411,0,1,4,2,3
412,3,0,4,2,1
413,3,1,2,4,0
414,1,3,0,2,4
415,4,3,1,0,2
416,2,4,3,1,0
417,0,4,3,2,1
418,0,2,1,4,3
419,0,3,2,4,1
420,4,3,2,0,1
421,0,4,1,2,3
422,2,4,3,1,0
423,4,1,3,2,0
424,2,0,3,4,1
425,0,4,1,2,3
426,0,1,2,3,4
427,2,0,3,4,1
428,4,0,3,2,1
429,1,4,3,2,0
430,2,4,3,1,0
431,1,3,4,0,2
432,1,4,0,2,3
433,2,0,4,1,3
434,4,3,2,1,0
435,2,0,1,4,3
436,2,0,1,3,4
437,2,4,0,1,3
438,3,1,0,4,2
439,1,4,0,2,3
440,2,4,3,1,0
441,0,3,2,4,1
442,2,0,1,3,4
443,3,2,0,4,1
444,3,1,2,4,0
445,4,0,1,3,2
446,4,2,0,3,1
447,4,2,3,0,1
448,3,1,4,0,2
449,3,2,0,4,1
450,0,1,4,3,2
451,1,0,4,3,2
452,0,2,1,4,3
453,1,3,4,2,0
454,3,1,4,2,0
455,1,4,2,3,0
456,0,2,1,4,3
457,2,1,3,4,0
458,2,0,4,1,3
459,3,2,1,0,4
460,4,0,2,3,1
461,2,0,1,4,3
462,1,2,0,4,3
463,2,3,0,4,1
464,3,2,0,1,4
465,2,0,4,1,3
466,0,4,3,1,2
467,4,3,1,2,0
468,1,0,4,2,3
469,4,1,2,0,3
470,1,3,0,2,4
471,4,3,2,0,1
472,3,1,4,2,0
473,1,4,2,0,3
474,3,1,4,2,0
475,0,4,1,3,2
476,1,0,4,3,2
477,4,3,2,1,0
478,4,2,3,0,1
479,4,0,2,1,3
480,0,3,1,2,4
481,0,4,2,1,3
482,0,2,3,1,4
483,0,3,1,2,4
484,4,2,3,1,0
485,0,4,3,2,1
486,2,0,1,4,3
487,3,2,0,4,1
488,0,3,2,4,1
489,1,0,4,2,3
490,0,1,4,3,2
491,3,2,1,0,4
492,0,2,1,3,4
493,4,1,3,2,0
494,2,4,1,3,0
495,3,1,2,0,4
496,3,0,4,2,1
497,1,4,3,0,2
498,2,4,1,3,0
499,1,4,0,2,3
500,2,0,4,1,3
501,0,4,1,2,3
502,3,0,1,2,4
503,2,3,0,4,1
504,0,2,1,3,4
505,4,3,0,2,1
506,3,0,2,1,4
507,3,0,1,2,4
508,4,0,1,3,2
509,3,1,0,2,4
510,2,3,0,1,4
511,0,3,2,1,4
512,4,1,0,2,3
513,2,0,3,4,1
514,3,0,4,1,2
515,0,4,3,1,2
516,2,1,0,3,4
517,1,2,4,3,0
518,1,0,2,4,3
519,3,2,0,1,4
520,0,3,4,2,1
521,4,2,1,0,3
522,0,1,3,2,4
523,1,0,2,3,4
524,2,4,0,1,3
525,3,0,4,1,2
526,4,2,3,1,0
527,0,1,4,3,2
528,2,0,4,3,1
529,2,4,1,0,3
530,3,1,2,4,0
531,4,3,1,0,2
532,2,3,4,0,1
533,3,4,2,1,0
534,4,1,2,3,0
535,2,4,1,3,0
536,2,0,3,4,1
537,4,1,2,0,3
538,3,4,1,2,0
539,4,2,0,1,3
540,2,4,3,0,1
541,1,4,3,2,0
542,2,1,0,3,4
543,0,2,4,1,3
544,1,0,4,3,2
545,3,1,4,2,0
546,4,0,1,2,3
547,2,4,1,3,0
548,4,3,2,1,0
549,3,0,2,1,4
550,3,1,0,2,4
551,0,1,4,3,2
552,0,2,4,1,3
553,0,1,4,3,2
554,2,3,4,1,0
555,1,4,3,2,0
556,3,4,2,1,0
557,3,0,1,2,4
558,1,2,0,3,4
559,2,1,0,4,3
560,4,0,2,1,3
561,1,3,2,0,4
562,0,2,4,1,3
563,2,4,1,0,3
564,0,3,2,1,4
565,0,1,2,3,4
566,1,3,4,2,0
567,2,3,0,4,1
568,3,1,2,0,4
569,1,2,4,0,3
570,1,0,4,3,2
571,4,2,1,0,3
572,1,3,2,4,0
573,4,1,3,0,2
574,4,1,2,0,3
575,2,3,1,4,0
576,0,2,4,3,1
577,2,3,1,0,4
578,0,4,3,1,2
579,4,3,1,0,2
580,1,4,3,2,0
581,2,4,3,0,1
582,4,2,0,3,1
583,0,3,2,4,1
584,2,4,3,0,1
585,0,4,1,3,2
586,3,2,0,4,1
587,4,2,3,0,1
588,3,4,0,2,1
589,3,0,2,4,1
590,4,3,0,2,1
591,2,1,3,0,4
592,2,4,3,1,0
593,2,4,0,3,1
594,4,1,2,0,3
595,3,0,4,1,2
596,4,0,3,1,2
597,4,3,1,2,0
598,0,4,3,1,2
599,4,2,1,0,3
600,0,2,1,4,3
601,3,2,1,0,4
602,2,3,4,1,0
603,1,2,4,3,0
604,1,2,0,4,3
605,1,4,0,3,2
606,3,4,0,1,2
607,2,3,1,4,0
608,3,0,1,4,2
609,0,3,1,2,4
610,3,0,4,1,2
611,3,0,4,2,1
612,3,2,0,1,4
613,3,2,0,4,1
614,1,0,2,4,3
615,1,4,3,0,2
616,1,2,3,0,4
617,3,0,1,2,4
618,4,3,2,0,1
619,3,2,1,4,0
620,3,0,2,4,1
621,3,0,2,4,1
622,2,3,0,1,4
623,1,2,3,0,4
624,3,0,4,2,1
625,0,3,1,2,4
626,0,1,4,2,3
627,1,0,3,4,2
628,1,4,2,3,0
629,4,0,3,2,1
630,1,0,2,3,4
631,0,1,2,3,4
632,1,0,3,2,4
633,3,1,2,0,4
634,2,0,1,4,3
635,1,0,3,2,4
636,2,3,0,1,4
637,3,1,0,4,2
638,3,0,4,2,1
639,2,3,4,0,1
640,3,4,1,2,0
641,4,1,2,3,0
642,0,3,2,1,4
643,3,2,0,4,1
644,2,4,3,0,1
645,4,0,2,1,3
646,0,1,3,4,2
647,0,2,4,1,3
648,4,2,1,3,0
649,1,3,2,4,0
650,4,2,1,3,0
651,3,0,1,2,4
652,2,4,0,3,1
653,1,2,4,0,3
654,3,1,4,0,2
655,3,2,1,4,0
656,4,1,0,2,3
657,2,4,3,0,1
658,1,0,4,3,2
659,2,0,3,4,1
660,0,2,1,4,3
661,1,3,2,4,0
662,1,2,0,3,4
663,4,1,3,2,0
664,0,2,1,4,3
665,4,1,0,3,2
666,4,3,2,1,0
667,2,0,4,3,1
668,2,3,1,0,4
669,2,1,4,3,0
670,4,3,2,1,0
671,4,0,1,2,3
672,0,4,2,1,3
673,3,2,0,4,1
674,4,2,0,3,1
675,2,1,0,4,3
676,3,4,1,2,0
677,1,3,2,0,4
678,0,3,2,4,1
679,3,4,0,2,1
680,1,4,2,3,0
681,1,2,0,3,4
682,2,1,0,4,3
683,3,4,2,1,0
684,0,4,3,1,2
685,3,0,2,1,4
686,1,4,3,2,0
687,2,1,3,4,0
688,1,0,3,2,4
689,3,1,4,0,2
690,2,1,4,3,0
691,2,3,4,0,1
692,2,0,3,4,1
693,4,0,3,1,2
694,0,3,1,2,4
695,2,3,4,1,0
696,0,3,4,1,2
697,4,0,1,3,2
698,4,2,0,3,1
699,2,4,0,3,1
700,1,2,0,3,4
701,0,4,1,2,3
702,2,0,1,3,4
703,0,3,2,1,4
704,0,1,4,2,3
705,3,2,4,1,0
706,3,1,4,0,2
707,2,3,4,1,0
708,4,3,0,1,2
709,1,4,2,3,0
710,2,1,3,4,0
711,1,3,2,4,0
712,2,1,3,4,0
713,4,1,0,3,2
714,2,0,4,1,3
715,0,1,2,3,4
716,1,4,0,3,2
717,1,2,4,3,0
718,3,1,0,2,4
719,2,0,1,4,3
720,3,0,4,1,2
721,2,4,0,1,3
722,1,3,2,0,4
723,4,3,0,2,1
724,1,0,2,4,3
725,2,0,3,4,1
726,4,2,1,0,3
727,3,2,0,1,4
728,3,4,0,2,1
729,1,3,2,4,0
730,4,1,3,2,0
731,3,1,2,0,4
732,4,2,0,1,3
733,0,4,3,2,1
734,2,3,0,1,4
735,3,0,2,4,1
736,0,2,3,1,4
737,4,2,1,0,3
738,3,0,4,1,2
739,4,3,0,1,2
740,3,2,0,4,1
741,0,3,1,4,2
742,3,0,2,1,4
743,4,0,2,3,1
744,2,4,0,3,1
745,0,4,1,2,3
746,0,4,2,1,3
747,4,0,3,1,2
748,0,4,1,2,3
749,0,2,1,3,4
750,4,3,1,2,0
751,1,4,3,2,0
752,1,3,4,2,0
753,2,4,0,3,1
754,0,4,3,2,1
755,1,2,3,4,0
756,1,0,3,2,4
757,4,2,3,1,0
758,3,0,2,4,1
759,0,4,2,3,1
760,4,0,2,1,3
761,3,2,4,1,0
762,0,1,2,3,4
763,1,3,4,2,0
764,1,4,2,3,0
765,2,0,3,4,1
766,4,2,3,0,1
767,4,1,0,2,3
768,1,2,3,0,4
769,1,2,0,4,3
770,4,2,3,0,1
771,2,4,0,3,1
772,1,0,3,4,2
773,3,2,1,4,0
774,1,4,2,0,3
775,4,0,3,2,1
776,4,0,2,3,1
777,4,1,3,2,0
778,3,1,0,4,2
779,3,2,0,4,1
780,2,0,4,1,3
781,4,2,0,1,3
782,2,0,4,3,1
783,0,2,3,1,4
784,1,0,4,2,3
785,1,4,2,3,0
786,1,0,4,3,2
787,3,2,0,1,4
788,1,4,3,2,0
789,4,0,3,1,2
790,4,1,2,3,0
791,3,0,1,2,4
792,1,0,2,4,3
793,4,2,0,1,3
794,1,4,0,3,2
795,1,4,3,2,0
796,1,3,2,4,0
797,4,3,0,1,2
798,4,3,2,1,0
799,2,4,1,0,3
800,1,0,2,3,4
801,1,2,0,4,3
802,0,3,4,1,2
803,0,3,1,2,4
804,2,4,1,3,0
805,2,1,3,4,0
806,2,1,0,3,4
807,0,4,1,3,2
808,4,0,3,2,1
809,1,2,4,3,0
810,3,4,0,1,2
811,2,3,1,0,4
812,0,2,1,4,3
813,3,1,4,0,2
814,1,3,0,4,2
815,0,2,4,3,1
816,1,2,3,0,4
817,0,2,4,1,3
818,2,3,0,4,1
819,0,3,1,2,4
820,0,1,3,4,2
821,4,3,1,2,0
822,0,3,1,2,4
823,4,1,2,0,3
824,0,4,2,3,1
825,0,3,4,1,2
826,0,1,4,3,2
827,0,2,3,4,1
828,1,2,4,3,0
829,1,3,2,4,0
830,4,0,1,2,3
831,0,2,3,1,4
832,2,3,4,0,1
833,3,0,4,1,2
834,3,4,1,0,2
835,0,3,1,2,4
836,1,2,3,0,4
837,3,2,1,4,0
838,1,2,3,0,4
839,2,0,3,4,1
840,1,0,3,4,2
841,2,4,3,0,1
842,4,2,3,1,0
843,1,2,0,3,4
844,0,4,1,2,3
845,0,2,3,1,4
846,2,4,0,1,3
847,3,4,2,0,1
848,1,0,4,3,2
849,4,2,1,0,3
850,2,1,4,0,3
851,0,3,2,4,1
852,2,1,0,4,3
853,1,0,4,3,2
854,3,2,1,4,0
855,0,1,4,2,3
856,3,4,1,2,0
857,4,2,0,3,1
858,1,0,3,4,2
859,1,4,3,0,2
860,3,4,0,2,1
861,0,4,2,1,3
862,3,2,0,1,4
863,1,3,0,4,2
864,4,1,3,0,2
865,0,2,4,1,3
866,3,1,0,2,4
867,1,4,2,3,0
868,3,2,4,1,0
869,0,1,2,3,4
870,0,1,4,2,3
871,0,3,1,4,2
872,2,0,3,4,1
873,3,2,0,1,4
874,4,1,0,2,3
875,1,0,4,2,3
876,0,2,4,3,1
877,1,2,4,3,0
878,0,1,2,4,3
879,0,1,2,3,4
880,2,1,0,3,4
881,3,4,1,2,0
882,4,2,3,1,0
883,4,1,2,3,0
884,1,4,0,3,2
885,3,2,0,1,4
886,1,3,0,2,4
887,2,1,4,3,0
888,0,4,2,3,1
889,0,1,4,3,2
890,4,1,2,3,0
891,0,2,1,4,3
892,4,0,2,1,3
893,4,3,0,1,2
894,2,3,0,1,4
895,1,0,2,4,3
896,0,1,3,4,2
897,0,1,4,3,2
898,1,2,0,4,3
899,2,4,3,0,1
900,2,0,4,1,3
901,1,2,3,4,0
902,2,3,1,4,0
903,2,1,0,4,3
904,3,0,1,4,2
905,2,4,0,1,3
906,1,2,4,0,3
907,3,1,4,2,0
908,1,2,3,4,0
909,0,2,4,1,3
910,0,2,4,3,1
911,4,2,1,0,3
912,4,1,2,3,0
913,3,2,0,4,1
914,1,3,0,2,4
915,0,1,2,4,3
916,0,4,1,3,2
917,4,1,3,2,0
918,3,1,2,4,0
919,0,4,2,1,3
920,3,1,2,4,0
921,0,1,2,3,4
922,2,0,3,1,4
923,1,2,4,3,0
924,4,2,3,1,0
925,1,2,4,3,0
926,1,2,0,4,3
927,1,2,0,4,3
928,4,3,2,0,1
929,4,3,2,1,0
930,1,0,4,3,2
931,1,3,2,4,0
932,1,2,4,3,0
933,0,1,4,3,2
934,1,3,2,0,4
935,4,3,1,2,0
936,1,4,0,2,3
937,1,0,3,2,4
938,2,3,1,4,0
939,3,1,0,2,4
940,1,0,4,2,3
941,4,1,2,0,3
942,0,4,3,1,2
943,1,0,3,2,4
944,0,3,4,1,2
945,4,3,2,1,0
946,3,2,4,0,1
947,4,1,0,3,2
948,4,3,2,1,0
949,4,2,1,3,0
950,3,0,4,2,1
951,1,4,0,3,2
952,2,3,1,0,4
953,4,1,2,0,3
954,4,1,3,2,0
955,3,2,1,0,4
956,0,1,4,3,2
957,2,3,1,0,4
958,2,1,4,0,3
959,1,4,0,2,3
960,3,4,1,0,2
961,1,4,0,2,3
962,1,2,0,3,4
963,4,0,3,2,1
964,3,0,4,1,2
965,2,1,3,0,4
966,1,3,4,0,2
967,4,1,2,0,3
968,1,0,2,3,4
969,1,2,4,0,3
970,2,3,0,4,1
971,4,2,1,3,0
972,3,2,0,4,1
973,1,3,4,2,0
974,2,4,0,3,1
975,4,2,1,0,3
976,2,3,4,0,1
977,0,3,4,2,1
978,0,1,2,3,4
979,3,2,0,1,4
980,1,0,3,2,4
981,3,2,0,4,1
982,1,0,4,3,2
983,3,2,0,1,4
984,0,1,2,3,4
985,3,2,4,1,0
986,2,4,1,3,0
987,4,3,2,1,0
988,4,2,1,0,3
989,2,3,1,0,4
990,4,0,3,1,2
991,0,3,1,2,4
992,1,2,0,3,4
993,3,0,1,4,2
994,2,0,4,3,1
995,1,0,4,3,2
996,0,4,3,2,1
997,1,4,0,2,3
998,1,0,2,4,3
999,1,3,4,2,0
