student_id,pref_0,pref_1,pref_2,pref_3,pref_4
202,2,0,1,3,4
203,2,3,4,0,1
204,0,3,1,2,4
205,0,2,3,4,1
206,1,0,2,4,3
207,0,1,4,2,3
208,1,0,4,2,3
209,0,4,2,1,3
210,1,0,3,2,4
211,4,2,1,3,0
212,1,2,4,0,3
213,3,1,0,2,4
214,2,1,3,0,4
215,0,1,4,2,3
216,4,1,2,3,0
217,3,2,4,1,0
218,0,2,4,3,1
219,0,3,1,2,4
220,3,1,4,0,2
221,0,3,4,1,2
222,2,0,1,3,4
223,2,3,0,1,4
224,1,0,2,3,4
225,4,2,1,3,0
226,3,1,2,0,4
227,2,3,1,4,0
228,2,1,3,0,4
229,4,3,2,1,0
230,2,3,4,0,1
231,0,1,2,3,4
232,2,3,4,1,0
233,4,1,0,2,3
234,0,2,1,3,4
235,2,0,4,3,1
236,1,4,2,3,0
237,0,4,2,3,1
238,0,2,3,1,4
239,3,0,4,2,1
240,4,1,0,2,3
241,4,3,2,0,1
242,0,3,2,4,1
243,0,1,4,2,3
244,0,2,1,3,4
245,4,0,2,3,1
246,2,1,0,3,4
247,4,2,3,0,1
248,2,3,0,1,4
249,1,3,2,0,4
250,0,2,4,3,1
251,2,3,1,4,0
252,0,4,1,2,3
253,3,4,2,1,0
254,1,4,2,0,3
255,2,1,0,4,3
256,0,2,1,4,3
257,0,1,2,4,3
258,4,1,2,0,3
259,0,3,4,1,2
260,3,2,1,0,4
261,0,3,2,1,4
262,0,2,1,3,4
263,4,2,3,0,1
264,1,2,3,0,4
265,0,4,2,3,1
266,2,1,4,3,0
267,0,4,3,2,1
268,2,4,1,3,0
269,0,1,3,4,2
270,4,2,0,1,3
271,2,1,4,3,0
272,4,0,3,1,2
273,4,0,3,1,2
274,0,2,4,3,1
275,1,3,0,4,2
276,4,2,1,0,3
277,2,4,0,3,1
278,0,1,2,4,3
279,4,2,0,3,1
280,0,1,3,2,4
281,4,3,1,0,2
282,3,0,1,4,2
283,4,0,2,3,1
284,2,4,0,3,1
285,0,1,4,3,2
286,4,2,0,1,3
287,2,0,1,3,4
288,3,1,4,0,2
289,4,3,0,1,2
290,1,3,0,2,4
291,2,3,0,4,1
292,3,1,4,0,2
293,0,2,4,3,1
294,0,3,1,2,4
295,1,4,2,3,0
296,4,3,0,1,2
297,3,1,2,0,4
298,2,4,1,3,0
299,4,2,0,3,1
300,3,0,1,2,4
301,4,1,2,0,3
302,2,1,4,0,3
303,1,3,0,4,2
304,1,3,2,4,0
305,1,4,0,2,3
306,3,4,0,2,1
307,2,3,1,0,4
308,2,0,4,1,3
309,4,3,0,1,2
310,3,1,4,0,2
311,4,1,2,3,0
312,2,0,4,3,1
313,2,3,0,4,1
314,4,2,0,1,3
315,3,1,0,2,4
316,3,0,2,4,1
317,3,4,1,0,2
318,0,1,3,2,4
319,4,2,1,3,0
320,4,3,1,0,2
321,2,3,1,0,4
322,1,2,0,3,4
323,3,0,4,2,1
324,3,4,0,1,2
325,1,3,0,4,2
326,0,2,3,4,1
327,2,0,3,1,4
328,3,2,0,1,4
329,4,3,1,2,0
330,2,4,3,0,1
331,3,2,1,4,0
332,3,2,0,4,1
333,1,4,3,2,0
334,4,3,0,1,2
335,2,0,3,1,4
336,4,1,3,0,2
337,0,2,3,1,4
338,2,4,3,0,1
339,2,4,1,3,0
340,0,4,3,1,2
341,1,2,3,4,0
342,2,4,0,1,3
343,0,3,2,4,1
344,1,4,0,2,3
345,4,0,1,3,2
346,3,4,1,2,0
347,0,3,1,4,2
348,1,2,4,3,0
349,4,1,3,2,0
350,3,2,1,4,0
351,3,4,1,2,0
352,2,0,3,1,4
353,4,0,1,3,2
354,1,3,4,2,0
355,2,0,3,1,4
356,3,2,4,1,0
357,0,2,4,3,1
358,4,2,1,3,0
359,0,3,1,2,4
360,0,1,3,2,4
361,4,0,3,1,2
362,1,3,0,4,2
363,4,3,1,2,0
364,4,3,1,2,0
365,2,0,4,1,3
366,0,4,2,3,1
367,2,1,3,4,0
368,3,0,2,4,1
369,4,0,3,1,2
370,4,3,1,0,2
371,0,3,2,4,1
372,1,2,0,4,3
373,3,1,0,4,2
374,2,4,0,3,1
375,4,1,0,3,2
376,2,4,1,3,0
377,4,0,3,2,1
378,3,4,0,2,1
379,3,2,0,1,4
380,2,0,4,1,3
381,0,4,3,1,2
382,1,2,4,0,3
383,0,4,1,3,2
384,4,1,0,3,2
385,2,0,4,3,1
386,4,0,3,2,1
387,3,1,0,2,4
388,2,1,3,4,0
389,3,2,4,1,0
390,3,1,2,0,4
391,2,1,4,0,3
392,1,2,3,0,4
393,4,3,1,2,0
394,3,1,4,2,0
395,4,0,3,1,2
396,3,0,1,2,4
397,0,2,4,3,1
398,1,3,4,0,2
399,3,2,0,1,4
400,1,3,4,2,0
401,0,4,2,3,1
402,4,3,1,2,0
403,0,1,3,2,4
404,3,2,0,1,4
405,1,0,2,4,3
406,1,3,4,2,0
407,0,1,3,4,2
408,3,4,0,1,2
409,1,2,0,3,4
410,2,1,4,0,3
411,3,1,0,2,4
412,3,4,2,1,0
413,0,2,3,4,1
414,4,2,3,0,1
415,4,0,3,2,1
416,3,1,4,0,2
417,2,3,4,1,0
418,3,2,0,4,1
419,4,0,2,3,1
420,0,3,4,2,1
421,3,0,4,1,2
422,1,3,0,2,4
423,3,4,2,0,1
424,0,4,1,2,3
425,1,0,3,4,2
426,3,0,1,4,2
427,1,4,0,2,3
428,3,2,1,4,0
429,1,4,0,2,3
430,4,0,1,3,2
431,0,1,2,4,3
432,4,2,1,0,3
433,1,3,2,4,0
434,0,1,2,4,3
435,3,0,4,1,2
436,1,3,0,2,4
437,0,1,3,4,2
438,1,0,3,2,4
439,0,2,1,4,3
440,0,2,3,1,4
441,4,3,2,0,1
442,3,4,2,1,0
443,4,3,0,2,1
444,1,2,3,0,4
445,0,2,4,3,1
446,1,3,2,0,4
447,2,3,0,1,4
448,2,0,1,3,4
449,4,0,1,2,3
450,3,4,2,0,1
451,0,1,4,3,2
452,0,3,1,2,4
453,1,4,0,3,2
454,3,1,0,2,4
455,0,4,2,3,1
456,0,1,3,4,2
457,1,4,2,3,0
458,4,3,0,1,2
459,0,4,1,2,3
460,2,4,1,0,3
461,1,0,2,4,3
462,3,0,1,2,4
463,3,1,4,2,0
464,2,4,0,1,3
465,3,4,1,0,2
466,0,1,4,2,3
467,0,1,3,2,4
468,2,3,0,1,4
469,2,1,0,4,3
470,0,3,4,2,1
471,1,0,3,2,4
472,0,2,3,1,4
473,3,4,0,1,2
474,1,0,2,4,3
475,4,2,1,3,0
476,3,0,4,2,1
477,4,1,3,0,2
478,4,3,2,1,0
479,2,0,4,1,3
480,0,1,3,4,2
481,2,3,4,1,0
482,0,2,1,4,3
483,0,3,4,1,2
484,2,1,0,3,4
485,2,4,0,1,3
486,4,3,0,1,2
487,0,3,2,1,4
488,4,1,2,0,3
489,4,2,0,1,3
490,0,1,3,4,2
491,0,1,2,4,3
492,2,4,0,1,3
493,4,0,3,2,1
494,4,3,2,1,0
495,1,3,0,2,4
496,2,3,4,0,1
497,2,1,0,4,3
498,2,3,0,4,1
499,4,0,3,1,2
500,4,3,0,2,1
501,1,3,4,0,2
502,3,4,0,2,1
503,0,4,2,1,3
504,1,0,3,4,2
505,4,2,3,1,0
506,3,2,1,4,0
507,4,3,0,2,1
508,3,1,0,2,4
509,4,0,2,3,1
510,0,1,4,3,2
511,1,0,4,3,2
512,0,4,1,3,2
513,2,4,1,3,0
514,4,2,3,0,1
515,0,2,4,1,3
516,2,1,3,4,0
517,4,2,0,1,3
518,0,4,3,1,2
519,0,1,4,2,3
520,0,1,2,4,3
521,3,0,1,4,2
522,2,1,3,0,4
523,4,1,0,3,2
524,1,4,3,2,0
525,4,3,2,1,0
526,1,2,0,3,4
527,2,1,3,4,0
528,0,2,3,1,4
529,4,0,2,1,3
530,0,2,1,3,4
531,4,3,0,1,2
532,0,4,2,1,3
533,2,4,3,0,1
534,2,1,4,0,3
535,0,3,2,1,4
536,3,1,4,0,2
537,0,2,3,4,1
538,3,0,2,4,1
539,1,3,4,0,2
540,2,4,1,3,0
541,1,4,2,3,0
542,0,1,2,4,3
543,2,0,3,1,4
544,4,1,2,0,3
545,2,1,4,0,3
546,0,4,3,2,1
547,2,0,3,4,1
548,4,3,1,0,2
549,4,2,1,0,3
550,1,4,2,3,0
551,3,4,2,0,1
552,3,1,0,2,4
553,3,4,1,0,2
554,0,4,3,1,2
555,3,1,2,4,0
556,4,2,3,1,0
557,1,3,2,4,0
558,3,4,2,1,0
559,3,2,0,4,1
560,3,0,4,2,1
561,0,4,3,1,2
562,0,4,2,3,1
563,0,3,4,2,1
564,3,4,2,1,0
565,0,4,3,2,1
566,4,1,2,3,0
567,1,0,4,3,2
568,4,2,1,0,3
569,1,4,0,3,2
570,0,4,1,2,3
571,1,4,3,2,0
572,2,3,0,4,1
573,2,3,4,1,0
574,2,4,1,3,0
575,0,2,1,4,3
576,4,0,1,2,3
577,2,0,1,4,3
578,1,0,4,2,3
579,2,1,4,3,0
580,3,4,2,1,0
581,0,3,1,2,4
582,1,0,4,3,2
583,2,3,1,4,0
584,3,0,2,4,1
585,3,0,1,2,4
586,3,0,1,4,2
587,4,3,0,1,2
588,2,3,1,0,4
589,3,1,2,4,0
590,0,2,3,4,1
591,3,4,2,0,1
592,3,0,2,4,1
593,0,3,1,4,2
594,1,0,2,3,4
595,0,2,3,4,1
596,1,3,2,4,0
597,2,3,0,4,1
598,2,1,4,0,3
599,0,2,1,3,4
600,2,1,4,0,3
601,0,3,4,2,1
602,4,3,0,1,2
603,3,0,4,1,2
604,2,0,4,3,1
605,4,1,0,3,2
606,3,1,0,4,2
607,2,0,4,1,3
608,2,1,3,0,4
609,1,4,0,2,3
610,3,2,0,1,4
611,3,2,1,0,4
612,1,2,3,0,4
613,3,1,2,0,4
614,3,2,1,0,4
615,4,3,2,0,1
616,4,0,3,1,2
617,3,0,4,1,2
618,3,1,4,2,0
619,3,1,4,2,0
620,3,0,1,4,2
621,4,3,0,1,2
622,3,0,1,4,2
623,3,2,0,1,4
624,0,2,4,3,1
625,1,0,4,2,3
626,4,1,2,0,3
627,1,0,3,4,2
628,2,0,3,1,4
629,0,1,2,4,3
630,1,4,3,0,2
631,1,4,2,3,0
632,2,1,3,4,0
633,2,0,3,4,1
634,0,1,3,2,4
635,3,4,1,0,2
636,1,4,0,2,3
637,4,2,1,3,0
638,0,4,3,2,1
639,0,2,4,3,1
640,3,2,0,4,1
641,4,2,0,3,1
642,2,3,1,4,0
643,4,2,0,1,3
644,0,3,2,1,4
645,1,0,3,2,4
646,4,3,1,0,2
647,3,0,2,4,1
648,3,2,1,0,4
649,0,1,4,3,2
650,4,1,0,2,3
651,2,4,1,3,0
652,1,3,2,0,4
653,0,1,4,3,2
654,3,1,2,0,4
655,3,2,1,4,0
656,3,2,1,4,0
657,4,3,2,1,0
658,2,4,3,0,1
659,0,3,1,2,4
660,3,1,4,2,0
661,2,1,3,4,0
662,4,0,3,1,2
663,3,1,2,0,4
664,1,2,4,0,3
665,2,4,3,0,1
666,4,3,0,2,1
667,0,1,4,2,3
668,1,0,4,2,3
669,4,2,1,3,0
670,1,2,0,4,3
671,4,1,0,2,3
672,2,3,4,0,1
673,0,2,3,4,1
674,1,4,2,3,0
675,3,2,0,4,1
676,2,4,1,0,3
677,1,0,3,2,4
678,3,4,0,1,2
679,3,4,0,2,1
680,4,0,1,3,2
681,2,1,3,0,4
682,2,3,1,4,0
683,4,1,3,2,0
684,0,2,3,1,4
685,2,1,0,4,3
686,4,1,3,2,0
687,0,1,2,3,4
688,1,4,3,2,0
689,4,3,0,1,2
690,1,0,3,4,2
691,0,3,1,4,2
692,1,3,2,4,0
693,2,3,0,4,1
694,0,3,1,2,4
695,1,0,4,2,3
696,4,2,0,3,1
697,4,0,1,3,2
698,2,1,3,0,4
699,3,1,2,4,0
700,0,4,2,3,1
701,4,0,1,2,3
702,2,1,4,0,3
703,3,4,1,0,2
704,2,3,0,1,4
705,4,0,2,3,1
706,1,2,3,4,0
707,4,0,2,1,3
708,0,3,1,4,2
709,3,0,2,4,1
710,0,2,1,4,3
711,4,2,0,1,3
712,3,2,1,4,0
713,0,2,1,4,3
714,0,2,1,4,3
715,1,4,3,2,0
716,4,1,2,3,0
717,2,0,1,3,4
718,2,4,1,3,0
719,2,3,0,4,1
720,0,3,4,1,2
721,4,1,0,3,2
722,3,1,4,2,0
723,0,1,4,2,3
724,0,1,4,2,3
725,2,0,1,3,4
726,4,1,2,0,3
727,2,3,0,4,1
728,1,3,4,0,2
729,4,1,3,0,2
730,3,4,1,2,0
731,3,4,0,1,2
732,1,4,2,0,3
733,0,1,3,4,2
734,1,2,3,0,4
735,4,3,2,1,0
736,4,1,3,0,2
737,1,2,4,3,0
738,3,4,2,1,0
739,4,1,2,0,3
740,0,2,1,3,4
741,1,4,0,2,3
742,0,2,4,1,3
743,0,3,4,1,2
744,4,1,0,2,3
745,0,3,1,4,2
746,2,0,4,1,3
747,3,4,0,1,2
748,1,0,2,3,4
749,1,3,0,2,4
750,0,1,2,3,4
751,3,1,4,0,2
752,4,0,1,3,2
753,4,3,0,1,2
754,1,0,4,3,2
755,2,0,3,4,1
756,3,0,4,1,2
757,2,4,3,0,1
758,2,1,3,0,4
759,4,3,1,0,2
760,2,3,4,0,1
761,2,4,3,0,1
762,3,4,2,1,0
763,0,4,3,2,1
764,2,3,4,1,0
765,2,4,1,0,3
766,3,0,4,2,1
767,3,4,1,0,2
768,3,1,4,2,0
769,3,0,2,4,1
770,2,4,1,0,3
771,1,2,4,0,3
772,2,1,3,4,0
773,3,4,0,1,2
774,4,3,0,1,2
775,0,1,3,2,4
776,3,1,0,2,4
777,2,1,4,0,3
778,3,1,4,0,2
779,1,4,0,2,3
780,1,0,2,4,3
781,0,2,3,1,4
782,4,3,2,0,1
783,1,0,4,3,2
784,4,2,0,3,1
785,3,2,1,0,4
786,2,1,4,0,3
787,2,1,4,3,0
788,4,3,0,2,1
789,2,1,0,3,4
790,3,4,0,2,1
791,2,0,4,3,1
792,3,4,2,1,0
793,1,0,2,4,3
794,2,3,0,4,1
795,4,2,0,1,3
796,0,3,1,4,2
797,2,0,1,3,4
798,2,1,0,3,4
799,2,1,0,3,4
800,3,0,4,2,1
801,2,0,1,3,4
802,2,4,1,3,0
803,1,0,4,2,3
804,4,0,3,2,1
805,2,3,1,4,0
806,1,2,4,3,0
807,0,4,3,1,2
808,2,1,0,4,3
809,3,1,4,0,2
810,2,4,3,0,1
811,4,3,1,0,2
812,3,0,1,4,2
813,3,0,2,1,4
814,1,0,4,3,2
815,1,4,2,3,0
816,3,0,1,2,4
817,3,1,4,2,0
818,2,0,3,1,4
819,1,2,0,4,3
820,3,4,1,2,0
821,1,2,0,4,3
822,3,1,2,4,0
823,0,2,4,3,1
824,3,0,4,2,1
825,3,4,2,0,1
826,0,4,1,2,3
827,1,0,4,3,2
828,2,1,4,3,0
829,2,3,0,4,1
830,3,0,4,1,2
831,2,1,4,3,0
832,1,0,4,3,2
833,0,1,3,4,2
834,4,0,2,1,3
835,0,2,4,1,3
836,3,0,4,1,2
837,1,4,3,0,2
838,2,3,0,4,1
839,4,3,2,0,1
840,1,0,2,4,3
841,0,3,2,4,1
842,4,3,2,0,1
843,2,3,0,4,1
844,1,4,2,3,0
845,0,2,4,1,3
846,4,3,0,1,2
847,1,0,2,4,3
848,4,1,0,3,2
849,4,1,0,2,3
850,0,3,4,1,2
851,3,2,1,0,4
852,0,1,4,2,3
853,3,2,0,1,4
854,4,2,1,0,3
855,1,3,0,4,2
856,4,2,1,3,0
857,3,2,0,4,1
858,2,3,1,4,0
859,4,1,3,0,2
860,0,4,3,2,1
861,1,4,3,2,0
862,3,2,0,4,1
863,1,3,4,0,2
864,3,0,4,2,1
865,2,4,3,1,0
866,3,4,0,1,2
867,2,4,0,1,3
868,2,4,3,0,1
869,0,4,1,3,2
870,4,1,3,0,2
871,4,3,2,1,0
872,4,3,0,1,2
873,4,3,2,0,1
874,2,4,3,0,1
875,1,3,4,2,0
876,4,0,2,3,1
877,2,3,1,0,4
878,3,0,1,4,2
879,2,3,0,4,1
880,1,4,3,0,2
881,4,0,2,3,1
882,0,3,1,2,4
883,4,1,0,2,3
884,2,1,0,3,4
885,0,2,3,1,4
886,3,0,2,4,1
887,2,3,4,1,0
888,0,2,3,1,4
889,3,4,2,1,0
890,2,4,0,3,1
891,1,3,0,2,4
892,4,1,3,2,0
893,0,2,3,4,1
894,1,3,2,4,0
895,2,3,1,0,4
896,3,0,4,1,2
897,4,3,1,0,2
898,3,0,1,4,2
899,0,2,1,4,3
900,4,1,3,0,2
901,2,3,0,1,4
902,0,1,4,2,3
903,2,1,0,4,3
904,0,2,1,4,3
905,3,4,2,0,1
906,0,3,1,4,2
907,3,4,2,1,0
908,3,4,1,2,0
909,1,4,0,2,3
910,1,0,2,3,4
911,1,4,2,3,0
912,2,4,1,0,3
913,4,0,2,1,3
914,2,3,4,0,1
915,2,4,0,3,1
916,1,3,0,2,4
917,2,4,0,3,1
918,1,3,0,2,4
919,1,0,3,2,4
920,0,4,3,2,1
921,1,0,2,3,4
922,4,2,1,3,0
923,4,3,1,2,0
924,2,1,4,0,3
925,0,1,3,4,2
926,4,1,0,3,2
927,3,4,1,2,0
928,3,4,1,2,0
929,0,2,1,3,4
930,0,1,4,3,2
931,1,3,0,2,4
932,3,4,0,1,2
933,2,3,0,1,4
934,2,0,1,4,3
935,0,2,3,1,4
936,0,2,1,3,4
937,4,0,1,3,2
938,0,3,2,1,4
939,4,3,0,2,1
940,4,3,1,2,0
941,1,0,4,2,3
942,0,4,1,3,2
943,2,1,3,4,0
944,2,1,4,0,3
945,1,3,4,0,2
946,0,2,4,1,3
947,4,1,3,2,0
948,4,0,1,3,2
949,0,1,3,4,2
950,3,2,0,4,1
951,4,0,3,2,1
952,2,3,1,0,4
953,4,2,3,0,1
954,0,2,4,1,3
955,1,4,0,2,3
956,1,3,4,2,0
957,1,3,2,0,4
958,0,4,3,1,2
959,3,2,1,0,4
960,2,0,3,4,1
961,3,4,1,0,2
962,3,4,1,0,2
963,4,2,0,3,1
964,3,4,1,2,0
965,4,2,0,3,1
966,0,1,2,4,3
967,1,0,4,2,3
968,1,4,3,2,0
969,0,1,2,3,4
970,1,3,0,2,4
971,1,0,4,3,2
972,1,2,0,3,4
973,2,1,0,3,4
974,1,0,3,2,4
975,1,0,2,3,4
976,1,3,0,4,2
977,4,1,3,0,2
978,2,3,1,4,0
979,2,3,1,4,0
980,2,1,0,4,3
981,0,2,3,1,4
982,1,0,2,3,4
983,3,4,2,0,1
984,0,3,2,1,4
985,1,2,4,0,3
986,3,1,4,0,2
987,1,3,0,4,2
988,4,2,1,0,3
989,0,3,4,1,2
990,0,2,1,4,3
991,3,0,2,4,1
992,4,2,1,0,3
993,1,2,4,0,3
994,4,1,2,0,3
995,2,1,0,3,4
996,1,0,2,3,4
997,4,3,0,2,1
998,3,0,1,2,4
999,2,1,0,4,3
