student_id,pref_0,pref_1,pref_2,pref_3,pref_4
733,4,2,1,0,3
734,3,2,1,0,4
735,0,3,4,1,2
736,2,0,1,3,4
737,1,0,2,4,3
738,2,1,0,4,3
739,0,4,3,2,1
740,1,4,0,3,2
741,1,4,2,0,3
742,2,1,3,0,4
743,4,3,0,1,2
744,1,0,3,2,4
745,1,4,2,0,3
746,2,3,0,1,4
747,0,3,2,4,1
748,0,2,3,1,4
749,3,2,1,0,4
750,1,4,0,3,2
751,0,1,2,4,3
752,3,1,2,0,4
753,3,2,0,1,4
754,1,2,0,3,4
755,3,0,4,2,1
756,2,3,0,1,4
757,2,4,1,0,3
758,2,3,0,4,1
759,3,0,4,1,2
760,2,3,1,0,4
761,3,0,2,1,4
762,0,3,1,2,4
763,4,2,1,0,3
764,1,3,4,2,0
765,0,1,2,3,4
766,1,2,0,3,4
767,3,2,4,0,1
768,3,1,0,4,2
769,3,2,0,4,1
770,1,3,0,4,2
771,3,1,0,4,2
772,3,1,4,2,0
773,3,1,4,0,2
774,1,0,3,2,4
775,3,1,4,2,0
776,3,1,0,2,4
777,0,4,2,3,1
778,2,3,0,4,1
779,3,2,4,0,1
780,1,4,2,0,3
781,4,3,1,2,0
782,1,2,4,3,0
783,3,0,4,1,2
784,0,1,3,4,2
785,2,1,3,0,4
786,4,1,0,2,3
787,4,1,0,3,2
788,0,1,3,2,4
789,3,0,1,4,2
790,2,3,0,4,1
791,2,3,1,0,4
792,2,4,1,0,3
793,2,3,4,1,0
794,3,2,0,1,4
795,1,4,2,3,0
796,4,0,1,2,3
797,3,4,2,0,1
798,4,0,3,2,1
799,0,3,1,4,2
800,3,1,4,0,2
801,2,1,4,0,3
802,2,0,3,4,1
803,1,0,4,2,3
804,3,2,4,1,0
805,3,2,0,4,1
806,1,2,3,4,0
807,2,0,1,4,3
808,2,3,4,0,1
809,4,2,0,3,1
810,2,0,1,4,3
811,4,3,0,2,1
812,3,0,2,1,4
813,2,3,1,4,0
814,4,1,2,3,0
815,1,3,2,0,4
816,3,2,0,1,4
817,2,0,3,4,1
818,0,2,3,1,4
819,3,2,1,0,4
820,4,1,3,2,0
821,3,2,4,1,0
822,3,2,1,0,4
823,0,3,4,2,1
824,0,4,1,2,3
825,4,2,0,3,1
826,0,1,3,2,4
827,3,2,0,4,1
828,3,0,1,2,4
829,1,4,2,3,0
830,3,1,0,4,2
831,0,1,3,4,2
832,4,0,2,1,3
833,4,2,1,0,3
834,3,0,2,1,4
835,1,0,4,2,3
836,3,0,4,2,1
837,2,1,3,4,0
838,0,1,4,3,2
839,1,3,2,4,0
840,3,1,4,0,2
841,2,4,3,0,1
842,4,2,1,3,0
843,2,0,3,4,1
844,1,2,4,0,3
845,0,4,1,2,3
846,0,4,1,3,2
847,4,3,0,2,1
848,1,3,4,0,2
849,2,1,4,0,3
850,2,4,3,0,1
851,2,0,3,1,4
852,0,2,3,4,1
853,2,4,1,0,3
854,1,0,4,2,3
855,4,3,2,0,1
856,4,3,1,2,0
857,4,0,3,2,1
858,1,0,2,3,4
859,1,0,3,4,2
860,3,2,0,1,4
861,3,2,4,0,1
862,4,0,2,1,3
863,3,0,1,4,2
864,3,0,2,1,4
865,3,0,2,1,4
866,1,3,2,0,4
867,0,3,1,2,4
868,3,1,4,0,2
869,2,3,4,0,1
870,1,2,3,4,0
871,1,0,2,3,4
872,2,3,1,0,4
873,0,2,3,1,4
874,1,0,4,2,3
875,4,2,3,1,0
876,1,3,2,0,4
877,2,3,0,4,1
878,2,4,0,3,1
879,3,1,4,0,2
880,2,1,3,4,0
881,1,4,3,0,2
882,1,4,0,2,3
883,2,3,0,1,4
884,3,2,0,4,1
885,1,0,2,4,3
886,2,1,0,3,4
887,0,2,4,1,3
888,3,2,1,0,4
889,3,0,2,4,1
890,1,4,3,0,2
891,0,2,1,3,4
892,3,4,1,0,2
893,2,0,3,4,1
894,4,2,1,3,0
895,0,1,2,3,4
896,1,3,0,4,2
897,4,2,1,3,0
898,1,0,4,2,3
899,4,2,0,3,1
900,0,4,2,1,3
901,3,2,1,0,4
902,2,4,1,0,3
903,4,0,3,2,1
904,2,4,1,3,0
905,2,4,1,3,0
906,2,3,0,4,1
907,4,1,2,3,0
908,4,0,3,2,1
909,1,0,2,3,4
910,0,4,1,3,2
911,2,0,3,4,1
912,3,1,4,2,0
913,4,0,1,3,2
914,0,3,2,1,4
915,0,4,1,2,3
916,0,4,3,2,1
917,4,2,1,0,3
918,0,4,3,2,1
919,4,1,0,2,3
920,3,1,0,2,4
921,3,1,4,0,2
922,0,3,2,4,1
923,4,3,2,0,1
924,1,2,0,4,3
925,0,3,4,1,2
926,1,2,0,3,4
927,1,0,3,4,2
928,4,1,0,3,2
929,1,2,0,4,3
930,0,4,2,1,3
931,3,2,0,4,1
932,3,0,4,2,1
933,3,1,0,2,4
934,3,4,1,0,2
935,3,2,4,1,0
936,2,3,0,4,1
937,2,0,1,4,3
938,1,3,2,0,4
939,0,1,2,4,3
940,1,3,4,2,0
941,1,2,4,3,0
942,4,2,0,3,1
943,1,0,3,4,2
944,0,4,3,2,1
945,0,2,3,1,4
946,4,2,1,0,3
947,1,4,3,2,0
948,1,2,3,4,0
949,2,4,1,3,0
950,4,0,1,2,3
951,4,2,1,3,0
952,3,2,4,0,1
953,1,2,0,3,4
954,0,2,3,4,1
955,0,3,1,2,4
956,1,2,3,0,4
957,3,1,2,4,0
958,0,2,1,3,4
959,3,4,1,0,2
960,4,2,1,3,0
961,4,0,3,1,2
962,2,3,0,1,4
963,4,1,3,2,0
964,3,1,0,4,2
965,1,3,4,2,0
966,4,3,1,0,2
967,1,2,4,0,3
968,4,0,1,3,2
969,0,4,1,3,2
970,2,4,0,1,3
971,1,0,2,4,3
972,2,3,4,1,0
973,1,4,0,2,3
974,1,4,2,3,0
975,0,2,4,1,3
976,0,3,4,2,1
977,1,3,4,2,0
978,2,1,0,4,3
979,3,4,2,0,1
980,1,4,3,0,2
981,2,1,0,4,3
982,3,0,4,1,2
983,0,1,4,2,3
984,4,1,2,0,3
985,1,2,3,4,0
986,4,3,2,1,0
987,2,1,0,4,3
988,1,4,0,3,2
989,2,1,0,3,4
990,1,2,3,0,4
991,4,1,0,3,2
992,4,1,3,0,2
993,4,0,3,1,2
994,3,2,0,1,4
995,1,3,2,4,0
996,0,1,4,3,2
997,4,1,2,3,0
998,4,0,2,3,1
999,1,0,3,4,2
